raceId,driverId,constructorId,year,round,date,top3,avg_qualifying_pos,teammate_delta,fastest_lap_rate,position_delta,podium_rate,crash_rate,points_per_finish,experience,avg_qualifying_pos_resid,teammate_delta_resid,fastest_lap_rate_resid,position_delta_resid,podium_rate_resid,crash_rate_resid,points_per_finish_resid,experience_resid,altitude_m,length_m,corners_count,rotation,avg_track_temp,avg_air_temp,avg_humidity,avg_qualifying_pos_missing,teammate_delta_missing,fastest_lap_rate_missing,position_delta_missing,podium_rate_missing,crash_rate_missing,points_per_finish_missing,experience_missing,altitude_m_missing,length_m_missing,corners_count_missing,rotation_missing,avg_track_temp_missing,avg_air_temp_missing,avg_humidity_missing,split
1044,7,49,2021,10,2021-07-18 14:00:00,0,15.7,-1.5,0.0,2.4,0.0,0.0,0.1111111111111111,147.0,0.4477272727272723,-1.815909090909091,0.0,1.959090909090909,0.0,-0.004545454545454546,-0.12651515151515152,53.727272727272734,153.0,5981.0,18.0,92.0,38.8,24.9,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1045,7,49,2021,11,2021-08-01 13:00:00,0,15.8,-1.6,0.0,1.9,0.0,0.0,0.1111111111111111,148.0,0.5477272727272737,-1.915909090909091,0.0,1.459090909090909,0.0,-0.004545454545454546,-0.12651515151515152,54.727272727272734,264.0,4266.0,16.0,40.0,59.2,29.3,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1046,7,49,2021,12,2021-08-29 13:00:00,0,15.7,-1.3,0.0,1.9,0.0,0.0,0.2222222222222222,149.0,0.4477272727272723,-1.615909090909091,0.0,1.459090909090909,0.0,-0.004545454545454546,-0.01540404040404042,55.727272727272734,401.0,7092.0,19.0,91.0,17.6,14.3,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1049,7,49,2021,15,2021-09-26 12:00:00,0,16.0,-1.7,0.0,-0.2,0.0,0.0,0.2222222222222222,150.0,0.747727272727273,-2.0159090909090907,0.0,-0.6409090909090909,0.0,-0.004545454545454546,-0.01540404040404042,56.727272727272734,2.0,5994.0,18.0,324.0,16.4,14.0,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1050,7,49,2021,16,2021-10-10 12:00:00,0,16.1,-1.2,0.0,0.8,0.0,0.0,0.6,151.0,0.8477272727272744,-1.5159090909090909,0.0,0.3590909090909092,0.0,-0.004545454545454546,0.36237373737373735,57.727272727272734,130.0,5257.0,14.0,336.0,22.7,18.4,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1051,7,49,2021,17,2021-10-24 19:00:00,0,16.3,-1.0,0.0,0.8,0.0,0.0,0.6,152.0,1.0477272727272737,-1.315909090909091,0.0,0.3590909090909092,0.0,-0.004545454545454546,0.36237373737373735,58.727272727272734,161.0,5547.0,20.0,0.0,36.7,29.6,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1052,7,49,2021,18,2021-11-07 19:00:00,0,16.7,-1.1,0.0,0.7,0.0,0.0,0.6,153.0,1.4477272727272723,-1.415909090909091,0.0,0.2590909090909091,0.0,-0.004545454545454546,0.36237373737373735,59.727272727272734,2227.0,4285.0,17.0,36.0,45.0,21.6,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1053,7,49,2021,19,2021-11-14 17:00:00,0,16.5,-1.5,0.0,0.5,0.0,0.0,0.9,154.0,1.247727272727273,-1.815909090909091,0.0,0.05909090909090914,0.0,-0.004545454545454546,0.6623737373737374,60.727272727272734,785.0,4209.0,15.0,258.0,25.0,15.7,80.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1054,7,49,2021,20,2021-11-21 14:00:00,0,16.2,-1.0,0.0,-0.7,0.0,0.0,0.9,155.0,0.9477272727272723,-1.315909090909091,0.0,-1.1409090909090909,0.0,-0.004545454545454546,0.6623737373737374,61.727272727272734,0.0,4916.0,16.0,61.0,29.2,25.9,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1055,7,49,2021,21,2021-12-05 17:30:00,0,16.0,-0.5,0.0,-1.2,0.0,0.0,0.9,156.0,0.747727272727273,-0.8159090909090909,0.0,-1.6409090909090909,0.0,-0.004545454545454546,0.6623737373737374,62.727272727272734,15.0,5801.0,27.0,104.0,30.9,28.2,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1056,7,49,2021,22,2021-12-12 13:00:00,0,15.6,-0.6,0.0,-1.6,0.0,0.0,0.9,157.0,0.34772727272727266,-0.9159090909090908,0.0,-2.040909090909091,0.0,-0.004545454545454546,0.6623737373737374,63.727272727272734,3.0,5290.0,16.0,280.0,29.2,25.1,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
998,8,2,2019,2,2019-03-31 15:10:00,0,20.0,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0549603174603206,-1.0,0.0,2.680297619047619,0.0,-0.015000000000000003,-0.02708333333333333,-9.5,7.0,5257.0,15.0,92.0,29.0,25.1,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
999,8,2,2019,3,2019-04-14 06:10:00,0,20.0,-1.0,0.0,3.5,0.0,0.0,0.0,2.0,1.0549603174603206,-1.0,0.0,3.180297619047619,0.0,-0.015000000000000003,-0.02708333333333333,-8.5,5.0,5419.0,16.0,237.0,34.0,20.6,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1000,8,2,2019,4,2019-04-28 12:10:00,0,19.33333333333333,-1.0,0.0,2.6666666666666665,0.0,0.0,0.0,3.0,0.3882936507936492,-1.0,0.0,2.3469642857142854,0.0,-0.015000000000000003,-0.02708333333333333,-7.5,-7.0,5227.0,20.0,357.0,31.9,15.9,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1001,8,2,2019,5,2019-05-12 13:10:00,0,19.0,-1.0,0.0,-2.0,0.0,0.0,0.0,4.0,0.054960317460320596,-1.0,0.0,-2.319702380952381,0.0,-0.015000000000000003,-0.02708333333333333,-6.5,109.0,4566.0,16.0,303.0,33.8,21.1,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1002,8,2,2019,6,2019-05-26 13:10:00,0,19.2,-1.0,0.0,-1.8,0.0,0.0,0.0,5.0,0.2549603174603199,-1.0,0.0,-2.119702380952381,0.0,-0.015000000000000003,-0.02708333333333333,-5.5,7.0,3132.0,19.0,315.0,42.4,21.4,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1003,8,2,2019,7,2019-06-09 18:10:00,0,19.33333333333333,-1.0,0.0,-1.1666666666666667,0.0,0.0,0.0,6.0,0.3882936507936492,-1.0,0.0,-1.4863690476190476,0.0,-0.015000000000000003,-0.02708333333333333,-4.5,13.0,4124.0,14.0,62.0,48.0,22.5,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1004,8,2,2019,8,2019-06-23 13:10:00,0,19.428571428571427,-1.0,0.0,-0.8571428571428571,0.0,0.0,0.0,7.0,0.48353174603174764,-1.0,0.0,-1.176845238095238,0.0,-0.015000000000000003,-0.02708333333333333,-3.5,432.0,5510.0,15.0,0.0,54.0,26.3,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1005,8,2,2019,9,2019-06-30 13:10:00,0,19.5,-1.0,0.0,-0.75,0.0,0.0,0.0,8.0,0.5549603174603206,-1.0,0.0,-1.069702380952381,0.0,-0.015000000000000003,-0.02708333333333333,-2.5,678.0,4200.0,10.0,1.0,51.0,29.7,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1006,8,2,2019,10,2019-07-14 13:10:00,0,19.55555555555556,-1.0,0.0,-1.0,0.0,0.0,0.0,9.0,0.6105158730158813,-1.0,0.0,-1.319702380952381,0.0,-0.015000000000000003,-0.02708333333333333,-1.5,153.0,6016.0,18.0,92.0,29.5,19.0,67.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1007,8,2,2019,11,2019-07-28 13:10:00,0,19.6,-1.0,0.0,-0.4,0.0,0.0,0.0,10.0,0.654960317460322,-1.0,0.0,-0.719702380952381,0.0,-0.015000000000000003,-0.02708333333333333,-0.5,103.0,4534.0,17.0,0.0,44.0,28.3,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1008,8,2,2019,12,2019-08-04 13:10:00,0,19.5,-1.0,0.0,0.1,0.0,0.0,0.1,11.0,0.5549603174603206,-1.0,0.0,-0.21970238095238095,0.0,-0.015000000000000003,0.07291666666666667,0.5,264.0,4328.0,16.0,40.0,42.9,23.9,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1009,8,2,2019,13,2019-09-01 13:10:00,0,19.5,-1.3,0.0,-0.3,0.0,0.0,0.1,12.0,0.5549603174603206,-1.3,0.0,-0.619702380952381,0.0,-0.015000000000000003,0.07291666666666667,1.5,401.0,7114.0,19.0,91.0,41.3,29.2,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1010,8,2,2019,14,2019-09-08 13:10:00,0,19.7,-1.3,0.0,-2.1,0.0,0.0,0.1,13.0,0.7549603174603199,-1.3,0.0,-2.419702380952381,0.0,-0.015000000000000003,0.07291666666666667,2.5,162.0,5525.0,11.0,95.0,37.3,23.0,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1011,8,2,2019,15,2019-09-22 12:10:00,0,19.8,-1.3,0.0,-0.7,0.0,0.0,0.1,14.0,0.8549603174603213,-1.3,0.0,-1.0197023809523809,0.0,-0.015000000000000003,0.07291666666666667,3.5,18.0,5204.0,23.0,335.0,34.6,30.0,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1012,8,2,2019,16,2019-09-29 11:10:00,0,19.7,-1.3,0.0,-0.3,0.0,0.0,0.1,15.0,0.7549603174603199,-1.3,0.0,-0.619702380952381,0.0,-0.015000000000000003,0.07291666666666667,4.5,2.0,6048.0,18.0,324.0,30.8,22.1,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1013,8,2,2019,17,2019-10-13 05:10:00,0,19.5,-1.3,0.0,-0.3,0.0,0.0,0.1111111111111111,16.0,0.5549603174603206,-1.3,0.0,-0.619702380952381,0.0,-0.015000000000000003,0.08402777777777777,5.5,45.0,5933.0,18.0,49.0,35.7,22.1,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1014,8,2,2019,18,2019-10-27 19:10:00,0,19.5,-1.4,0.0,-2.1,0.0,0.0,0.1111111111111111,17.0,0.5549603174603206,-1.4,0.0,-2.419702380952381,0.0,-0.015000000000000003,0.08402777777777777,6.5,2227.0,4318.0,17.0,36.0,35.0,20.6,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1015,8,2,2019,19,2019-11-03 19:10:00,0,19.5,-1.4,0.0,-1.9,0.0,0.0,0.1111111111111111,18.0,0.5549603174603206,-1.4,0.0,-2.219702380952381,0.0,-0.015000000000000003,0.08402777777777777,7.5,161.0,5605.0,20.0,0.0,26.4,20.5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1016,8,2,2019,20,2019-11-17 17:10:00,0,19.5,-1.5,0.0,-1.6,0.0,0.0,0.125,19.0,0.5549603174603206,-1.5,0.0,-1.919702380952381,0.0,-0.015000000000000003,0.09791666666666667,8.5,785.0,4247.0,15.0,258.0,33.9,20.7,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1017,8,2,2019,21,2019-12-01 13:10:00,0,19.4,-1.5,0.0,-1.8,0.0,0.0,0.125,20.0,0.4549603174603192,-1.5,0.0,-2.119702380952381,0.0,-0.015000000000000003,0.09791666666666667,9.5,3.0,5600.0,21.0,280.0,30.4,25.9,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1047,8,49,2021,13,2021-09-05 13:00:00,0,19.5,-1.5,0.0,-2.6,0.0,0.0,0.0,21.0,4.247727272727273,-1.815909090909091,0.0,-3.040909090909091,0.0,-0.004545454545454546,-0.23762626262626263,-72.27272727272727,6.0,3945.0,14.0,0.0,35.2,19.1,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
1048,8,49,2021,14,2021-09-12 13:00:00,0,19.3,-2.2,0.0,-2.5,0.0,0.0,0.0,22.0,4.047727272727274,-2.515909090909091,0.0,-2.940909090909091,0.0,-0.004545454545454546,-0.23762626262626263,-71.27272727272727,162.0,5460.0,11.0,95.0,32.0,25.4,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
898,12,2,2014,2,2014-03-30 08:00:00,0,9.0,1.0,0.0,-11.0,0.0,1.0,0.0,1.0,-1.5174186113085373,0.978542308299771,-0.04975124378109453,-10.692720919213457,-0.15049751243781095,0.940121318013109,-5.850629047224197,-75.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
899,12,2,2014,3,2014-04-06 15:00:00,0,11.0,1.5,0.0,-2.5,0.0,0.5,6.0,2.0,0.4825813886914627,1.478542308299771,-0.04975124378109453,-2.1927209192134565,-0.15049751243781095,0.44012131801310905,0.14937095277580337,-74.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
900,12,2,2014,4,2014-04-20 07:00:00,0,10.0,-0.3333333333333333,0.0,-1.6666666666666667,0.0,0.3333333333333333,6.0,3.0,-0.5174186113085373,-0.3547910250335623,-0.04975124378109453,-1.3593875858801232,-0.15049751243781095,0.27345465134644237,0.14937095277580337,-73.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
901,12,2,2014,5,2014-05-11 12:00:00,0,9.0,0.0,0.0,-3.5,0.0,0.25,4.0,4.0,-1.5174186113085373,-0.021457691700228994,-0.04975124378109453,-3.1927209192134565,-0.15049751243781095,0.19012131801310905,-1.8506290472241966,-72.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
902,12,2,2014,6,2014-05-25 12:00:00,0,9.0,-1.0,0.0,-3.6,0.0,0.2,3.0,5.0,-1.5174186113085373,-1.021457691700229,-0.04975124378109453,-3.2927209192134566,-0.15049751243781095,0.14012131801310906,-2.8506290472241966,-71.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
903,12,2,2014,7,2014-06-08 18:00:00,0,10.166666666666666,-1.3333333333333333,0.0,-1.5,0.0,0.1666666666666666,3.6,6.0,-0.3507519446418712,-1.3547910250335622,-0.04975124378109453,-1.1927209192134565,-0.15049751243781095,0.10678798467977567,-2.2506290472241965,-70.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
904,12,2,2014,8,2014-06-22 12:00:00,0,9.428571428571429,-1.2857142857142858,0.1428571428571428,-2.2857142857142856,0.0,0.2857142857142857,3.6,7.0,-1.0888471827371085,-1.3071719774145147,0.09310589907604827,-1.978435204927742,-0.15049751243781095,0.22583560372739475,-2.2506290472241965,-69.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
905,12,2,2014,9,2014-07-06 12:00:00,0,8.375,-1.0,0.125,-2.375,0.0,0.25,5.0,8.0,-2.1424186113085373,-1.021457691700229,0.07524875621890548,-2.0677209192134565,-0.15049751243781095,0.19012131801310905,-0.8506290472241966,-68.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
906,12,2,2014,10,2014-07-20 12:00:00,0,9.444444444444445,-1.0,0.1111111111111111,-2.7777777777777777,0.0,0.3333333333333333,5.0,9.0,-1.0729741668640926,-1.021457691700229,0.061359867330016575,-2.470498696991234,-0.15049751243781095,0.27345465134644237,-0.8506290472241966,-67.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
907,12,2,2014,11,2014-07-27 12:00:00,0,8.8,-1.0,0.1,-4.4,0.0,0.4,5.0,10.0,-1.7174186113085366,-1.021457691700229,0.050248756218905476,-4.092720919213456,-0.15049751243781095,0.3401213180131091,-0.8506290472241966,-66.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
908,12,2,2014,12,2014-08-24 12:00:00,0,8.5,-1.4,0.1,-3.2,0.0,0.3,5.714285714285714,11.0,-2.0174186113085373,-1.4214576917002288,0.050248756218905476,-2.8927209192134566,-0.15049751243781095,0.24012131801310904,-0.13634333293848222,-65.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
909,12,2,2014,13,2014-09-07 12:00:00,1,8.1,-1.9,0.1,-4.2,0.0,0.3,4.857142857142857,12.0,-2.4174186113085376,-1.9214576917002288,0.050248756218905476,-3.8927209192134566,-0.15049751243781095,0.24012131801310904,-0.9934861900813399,-64.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
910,12,2,2014,14,2014-09-21 12:00:00,0,7.7,-1.6,0.1,-4.1,0.1,0.3,6.142857142857143,13.0,-2.817418611308537,-1.621457691700229,0.050248756218905476,-3.792720919213456,-0.05049751243781095,0.24012131801310904,0.2922280956329466,-63.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
911,12,2,2014,15,2014-10-05 06:00:00,0,7.7,-1.5,0.1,-3.1,0.1,0.3,7.571428571428571,14.0,-2.817418611308537,-1.521457691700229,0.050248756218905476,-2.7927209192134566,-0.05049751243781095,0.24012131801310904,1.7207995242043745,-62.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
912,12,2,2014,16,2014-10-12 11:00:00,0,7.2,-1.1,0.1,-3.0,0.1,0.3,8.428571428571429,15.0,-3.317418611308537,-1.121457691700229,0.050248756218905476,-2.6927209192134565,-0.05049751243781095,0.24012131801310904,2.577942381347232,-61.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
913,12,2,2014,17,2014-11-02 20:00:00,0,7.4,-2.3,0.1,-3.2,0.1,0.3,7.571428571428571,16.0,-3.117418611308537,-2.3214576917002288,0.050248756218905476,-2.8927209192134566,-0.05049751243781095,0.24012131801310904,1.7207995242043745,-60.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
914,12,2,2014,18,2014-11-09 16:00:00,1,7.3,-2.3,0.0,-2.5,0.1,0.2,8.125,17.0,-3.2174186113085375,-2.3214576917002288,-0.04975124378109453,-2.1927209192134565,-0.05049751243781095,0.14012131801310906,2.2743709527758034,-59.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
915,12,2,2014,19,2014-11-23 13:00:00,1,7.5,-2.3,0.0,-2.2,0.2,0.2,8.5,18.0,-3.0174186113085373,-2.3214576917002288,-0.04975124378109453,-1.8927209192134566,0.04950248756218906,0.14012131801310906,2.6493709527758034,-58.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
916,12,2,2015,1,2015-03-15 05:00:00,0,6.1,-2.3,0.0,-1.4,0.3,0.1,11.555555555555555,19.0,-4.417418611308538,-2.3214576917002288,-0.04975124378109453,-1.0927209192134564,0.14950248756218903,0.04012131801310907,5.704926508331359,-57.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
917,12,2,2015,2,2015-03-29 07:00:00,0,6.1,-1.9,0.0,0.4,0.3,0.0,11.6,20.0,-4.417418611308538,-1.9214576917002288,-0.04975124378109453,0.7072790807865437,0.14950248756218903,-0.05987868198689093,5.749370952775803,-56.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
918,12,2,2015,3,2015-04-12 06:00:00,0,6.2,-1.4,0.0,0.4,0.3,0.0,11.4,21.0,-4.317418611308537,-1.4214576917002288,-0.04975124378109453,0.7072790807865437,0.14950248756218903,-0.05987868198689093,5.549370952775804,-55.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
919,12,2,2015,4,2015-04-19 15:00:00,0,5.7,-1.0,0.0,0.7,0.3,0.0,12.4,22.0,-4.817418611308537,-1.021457691700229,-0.04975124378109453,1.0072790807865435,0.14950248756218903,-0.05987868198689093,6.549370952775804,-54.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
920,12,2,2015,5,2015-05-10 12:00:00,0,5.9,-1.0,0.0,0.2,0.2,0.0,11.0,23.0,-4.617418611308537,-1.021457691700229,-0.04975124378109453,0.5072790807865436,0.04950248756218906,-0.05987868198689093,5.149370952775803,-53.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
921,12,2,2015,6,2015-05-24 12:00:00,0,6.2,-1.7,0.0,0.4,0.2,0.0,10.8,24.0,-4.317418611308537,-1.7214576917002289,-0.04975124378109453,0.7072790807865437,0.04950248756218906,-0.05987868198689093,4.949370952775804,-52.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
922,12,2,2015,7,2015-06-07 18:00:00,0,7.2,-1.3,0.0,0.4,0.2,0.0,10.2,25.0,-3.317418611308537,-1.321457691700229,-0.04975124378109453,0.7072790807865437,0.04950248756218906,-0.05987868198689093,4.349370952775803,-51.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
923,12,2,2015,8,2015-06-21 12:00:00,1,7.1,-1.1,0.0,0.6,0.2,0.0,11.0,26.0,-3.4174186113085376,-1.121457691700229,-0.04975124378109453,0.9072790807865436,0.04950248756218906,-0.05987868198689093,5.149370952775803,-50.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
924,12,2,2015,9,2015-07-05 12:00:00,0,7.1,-0.8,0.0,0.7,0.3,0.0,11.3,27.0,-3.4174186113085376,-0.8214576917002291,-0.04975124378109453,1.0072790807865435,0.14950248756218903,-0.05987868198689093,5.449370952775804,-49.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
925,12,2,2015,10,2015-07-26 12:00:00,0,7.1,-0.8,0.0,0.6,0.2,0.0,11.0,28.0,-3.4174186113085376,-0.8214576917002291,-0.04975124378109453,0.9072790807865436,0.04950248756218906,-0.05987868198689093,5.149370952775803,-48.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
926,12,2,2015,11,2015-08-23 12:00:00,0,7.5,-0.9,0.0,0.0,0.1,0.0,7.4,29.0,-3.0174186113085373,-0.9214576917002291,-0.04975124378109453,0.3072790807865436,-0.05049751243781095,-0.05987868198689093,1.5493709527758037,-47.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
927,12,2,2015,12,2015-09-06 12:00:00,1,7.9,-1.6,0.0,0.1,0.1,0.0,7.0,30.0,-2.617418611308537,-1.621457691700229,-0.04975124378109453,0.4072790807865436,-0.05049751243781095,-0.05987868198689093,1.1493709527758034,-46.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
928,12,2,2015,13,2015-09-20 12:00:00,0,7.7,-1.7,0.0,0.2,0.2,0.0,7.7,31.0,-2.817418611308537,-1.7214576917002289,-0.04975124378109453,0.5072790807865436,0.04950248756218906,-0.05987868198689093,1.8493709527758035,-45.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
929,12,2,2015,14,2015-09-27 05:00:00,0,8.2,-2.0,0.0,-0.7,0.2,0.0,7.444444444444445,32.0,-2.317418611308538,-2.021457691700229,-0.04975124378109453,-0.39272091921345637,0.04950248756218906,-0.05987868198689093,1.593815397220248,-44.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
930,12,2,2015,15,2015-10-11 11:00:00,0,8.1,-2.1,0.0,-1.5,0.2,0.0,7.333333333333333,33.0,-2.4174186113085376,-2.121457691700229,-0.04975124378109453,-1.1927209192134565,0.04950248756218906,-0.05987868198689093,1.4827042861091364,-43.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
931,12,2,2015,16,2015-10-25 19:00:00,0,8.7,-2.8,0.0,-0.7,0.2,0.0,7.777777777777778,34.0,-1.817418611308538,-2.8214576917002288,-0.04975124378109453,-0.39272091921345637,0.04950248756218906,-0.05987868198689093,1.927148730553581,-42.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
932,12,2,2015,17,2015-11-01 19:00:00,0,8.2,-2.8,0.0,-1.4,0.2,0.0,8.75,35.0,-2.317418611308538,-2.8214576917002288,-0.04975124378109453,-1.0927209192134564,0.04950248756218906,-0.05987868198689093,2.8993709527758034,-41.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
933,12,2,2015,18,2015-11-15 16:00:00,0,7.2,-1.6,0.0,-2.2,0.2,0.0,8.75,36.0,-3.317418611308537,-1.621457691700229,-0.04975124378109453,-1.8927209192134566,0.04950248756218906,-0.05987868198689093,2.8993709527758034,-40.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
934,12,2,2015,19,2015-11-29 13:00:00,0,7.6,-2.2,0.0,-3.5,0.1,0.0,7.857142857142857,37.0,-2.9174186113085376,-2.221457691700229,-0.04975124378109453,-3.1927209192134565,-0.05049751243781095,-0.05987868198689093,2.00651380991866,-39.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
935,12,2,2016,1,2016-03-20 05:00:00,0,8.1,-2.5,0.0,-3.4,0.1,0.0,6.714285714285714,38.0,-2.4174186113085376,-2.521457691700229,-0.04975124378109453,-3.0927209192134564,-0.05049751243781095,-0.05987868198689093,0.8636566670615178,-38.37935323383084,109.0,5223.0,16.0,92.0,33.8,23.2,56.7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,unused
